Date,User,Run,Cum. Profits,Comp. Systems,Months Completed,Level,Ransomware,Pay Ransom,Run2,Group,Best run,Pos,High Profit,Low Risk,Optimal,high risk,low profit,overspend,advesarial heaven,exposed,,,,,,
29-10-2024 BV Tech,5C,3,"2,118",13,60,2,0,0,3,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,5C,4,"2,339",1,60,2,0,0,4,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,5C,5,"2,062",21,60,2,0,0,5,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,5C,6,"2,241",6,60,2,0,0,6,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,5C,7,"2,330",10,60,2,0,0,7,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,5C,8,"2,518",5,60,2,0,0,8,1,1,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,5C,9,"2,172",10,60,2,0,0,9,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,5C,10,"1,988",6,60,2,0,0,10,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,6C,1,"2,010",6,60,2,0,0,1,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,6C,2,"2,016",21,60,2,0,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,6C,3,"2,124",5,60,2,0,0,3,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,6C,4,"2,002",28,60,2,0,0,4,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,6C,5,"2,185",6,60,2,0,0,5,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,6C,6,"2,514",2,60,2,0,0,6,1,1,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,6C,7,"2,333",10,60,2,0,0,7,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,6C,8,"2,242",4,60,2,0,0,8,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,6C,9,"2,265",4,60,2,0,0,9,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,6C,10,"2,592",3,60,2,0,0,10,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,1,"2,160",3,60,2,0,0,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,2,"2,390",7,60,2,0,0,2,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,3,"1,946",25,60,2,0,0,3,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,7C,4,"2,147",11,60,2,0,0,4,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,5,"2,103",11,60,2,0,0,5,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,7C,6,"2,210",4,60,2,0,0,6,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,7,"2,406",8,60,2,0,0,7,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,8,"2,439",6,60,2,0,0,8,1,1,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,9,"3,184",0,60,2,0,0,9,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,7C,10,"2,176",6,60,2,0,0,10,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,8C,1,"2,245",10,60,2,0,0,1,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,8C,2,"2,048",17,60,2,0,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,8C,3,"2,283",17,60,2,0,0,3,1,0,1,1,0,1,1,0,0,1,2,,,,,,
29-10-2024 BV Tech,8C,4,"2,157",4,60,2,0,0,4,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,8C,5,"3,205",0,60,2,0,0,5,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,8C,6,"2,322",7,60,2,0,0,6,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,8C,7,"2,083",4,60,2,0,0,7,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,8C,8,"3,302",0,60,2,0,0,8,1,1,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,8C,9,"3,034",0,60,2,0,0,9,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,8C,10,"2,078",9,60,2,0,0,10,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,9C,1,"2,060",17,60,2,0,0,1,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,9C,2,"1,785",19,60,2,0,0,2,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,9C,3,"2,104",16,60,2,0,0,3,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,9C,4,"2,005",18,60,2,0,0,4,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,9C,5,"2,379",5,60,2,0,0,5,1,1,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,9C,6,"2,284",9,60,2,0,0,6,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,9C,7,"2,526",2,60,2,0,0,7,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,9C,8,"2,005",4,60,2,0,0,8,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,9C,9,"2,109",7,60,2,0,0,9,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,9C,10,"2,072",5,60,2,0,0,10,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,10C,1,"1,884",22,60,2,0,0,1,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,10C,2,"2,267",10,60,2,0,0,2,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,10C,3,"2,187",5,60,2,0,0,3,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,10C,4,"2,074",15,60,2,0,0,4,1,0,1,0,0,0,1,1,1,2,1,,,,,,
29-10-2024 BV Tech,10C,5,"2,358",8,60,2,0,0,5,1,1,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,10C,6,"2,155",9,60,2,0,0,6,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,10C,7,"2,222",9,60,2,0,0,7,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,10C,8,"2,033",5,60,2,0,0,8,1,0,1,0,1,1,0,1,2,1,0,,,,,,
29-10-2024 BV Tech,10C,9,"2,274",12,60,2,0,0,9,1,0,1,1,1,2,0,0,1,0,1,,,,,,
29-10-2024 BV Tech,10C,10,"2,309",6,60,2,0,0,10,1,0,1,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  11:21 PDT,2025 NN&ING@001,1,"1,034",23,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:14 PDT,2025 NN&ING@001,1,"-2,685",66,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@001,2,926,3,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@001,3,"1,055",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:50 PDT,2025 NN&ING@001,1,"2,269",6,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@001,1,"2,062",7,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@001,2,"1,942",15,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:50 PDT,2025 NN&ING@002,1,"1,812",7,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:46 PDT,2025 NN&ING@002,2,908,1,12,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@002,3,1,2,12,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:43 PDT,2025 NN&ING@002,4,"1,882",12,36,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:22 PDT,2025 NN&ING@006,1,"1,217",4,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:21 PDT,2025 NN&ING@006,2,"1,272",10,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:20 PDT,2025 NN&ING@006,3,"1,237",14,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:13 PDT,2025 NN&ING@006,1,588,7,12,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:09 PDT,2025 NN&ING@006,2,835,0,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@006,3,"1,052",8,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@006,4,"1,325",6,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:50 PDT,2025 NN&ING@006,1,"2,029",5,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@006,2,"1,155",44,48,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@006,3,"2,049",8,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:47 PDT,2025 NN&ING@006,4,"1,944",12,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:46 PDT,2025 NN&ING@006,5,615,44,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@006,6,"1,368",30,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@006,7,946,38,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:43 PDT,2025 NN&ING@006,8,951,1,12,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:14 PDT,2025 NN&ING@007,1,"-3,677",43,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:13 PDT,2025 NN&ING@007,2,"-2,715",42,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:10 PDT,2025 NN&ING@007,3,"-1,450",31,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@007,4,-564,31,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:49 PDT,2025 NN&ING@007,1,"2,302",12,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@007,2,"2,240",11,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@007,3,"2,258",11,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:43 PDT,2025 NN&ING@007,4,"2,074",15,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:41 PDT,2025 NN&ING@007,5,"1,564",8,24,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:22 PDT,2025 NN&ING@008,1,"-1,025",100,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:21 PDT,2025 NN&ING@008,2,"1,407",14,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@008,1,"1,249",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:06 PDT,2025 NN&ING@008,2,924,10,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:50 PDT,2025 NN&ING@008,1,"2,419",7,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:47 PDT,2025 NN&ING@008,1,"2,403",6,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:46 PDT,2025 NN&ING@008,2,"1,593",23,24,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@008,3,"2,306",7,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:43 PDT,2025 NN&ING@008,4,"1,756",11,36,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:20 PDT,2025 NN&ING@010,1,"1,070",20,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:16 PDT,2025 NN&ING@010,1,513,4,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:16 PDT,2025 NN&ING@010,2,331,17,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:15 PDT,2025 NN&ING@010,3,"-2,198",68,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:14 PDT,2025 NN&ING@010,4,529,14,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:14 PDT,2025 NN&ING@010,5,"-14,743",100,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:09 PDT,2025 NN&ING@010,6,"1,491",3,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@010,7,"-1,064",63,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@010,8,835,0,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@010,9,"-14,743",100,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:50 PDT,2025 NN&ING@010,1,"2,178",5,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:47 PDT,2025 NN&ING@010,1,"1,353",26,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:47 PDT,2025 NN&ING@010,2,"2,086",2,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:46 PDT,2025 NN&ING@010,3,"2,185",12,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@010,4,"2,086",2,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@010,5,752,44,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@010,6,"2,399",15,60,1,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
26-9-2025  09:43 PDT,2025 NN&ING@010,7,752,44,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:22 PDT,2025 NN&ING@011,1,"1,105",39,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:20 PDT,2025 NN&ING@011,2,"-2,722",100,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:13 PDT,2025 NN&ING@011,1,-934,61,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:12 PDT,2025 NN&ING@011,2,529,14,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:11 PDT,2025 NN&ING@011,3,-985,62,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:10 PDT,2025 NN&ING@011,4,278,10,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:09 PDT,2025 NN&ING@011,5,165,17,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@011,6,792,15,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@011,7,-515,16,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:50 PDT,2025 NN&ING@011,1,"2,208",8,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@011,1,"2,271",12,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@011,2,"2,470",10,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@011,3,"2,417",10,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  11:22 PDT,2025 NN&ING@012,1,"1,048",26,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:17 PDT,2025 NN&ING@012,1,529,14,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:16 PDT,2025 NN&ING@012,2,88,23,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:10 PDT,2025 NN&ING@012,3,469,28,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@012,4,167,4,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:51 PDT,2025 NN&ING@012,1,"2,562",11,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@012,1,"1,950",14,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:22 PDT,2025 NN&ING@013,1,"1,288",17,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:20 PDT,2025 NN&ING@013,2,"1,617",4,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:14 PDT,2025 NN&ING@013,1,894,13,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:13 PDT,2025 NN&ING@013,2,529,14,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@013,3,"1,349",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@013,4,"1,131",8,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:06 PDT,2025 NN&ING@013,5,186,22,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:06 PDT,2025 NN&ING@013,6,"1,233",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:51 PDT,2025 NN&ING@013,1,"2,109",10,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:46 PDT,2025 NN&ING@013,2,"1,775",13,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@013,3,"2,154",7,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:43 PDT,2025 NN&ING@013,4,"2,082",16,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:23 PDT,2025 NN&ING@016,1,"1,233",10,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:22 PDT,2025 NN&ING@016,2,"1,497",16,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:21 PDT,2025 NN&ING@016,3,-705,93,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:20 PDT,2025 NN&ING@016,4,627,33,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@016,1,"1,610",3,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:06 PDT,2025 NN&ING@016,2,"1,189",6,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:06 PDT,2025 NN&ING@016,3,"-1,694",9,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:50 PDT,2025 NN&ING@016,1,"2,337",17,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
26-9-2025  09:49 PDT,2025 NN&ING@016,1,"2,159",4,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@016,2,"2,268",8,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:46 PDT,2025 NN&ING@016,3,752,44,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@016,4,"1,312",31,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:36 PDT,2025 NN&ING@017,1,"1,515",8,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:25 PDT,2025 NN&ING@017,2,"1,349",30,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:24 PDT,2025 NN&ING@017,3,"1,088",20,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:23 PDT,2025 NN&ING@017,4,"1,195",21,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:21 PDT,2025 NN&ING@017,5,955,29,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:14 PDT,2025 NN&ING@017,1,"-2,465",88,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:13 PDT,2025 NN&ING@017,2,679,25,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:12 PDT,2025 NN&ING@017,3,971,6,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:11 PDT,2025 NN&ING@017,4,569,1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:09 PDT,2025 NN&ING@017,5,621,15,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@017,6,835,0,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:08 PDT,2025 NN&ING@017,7,"1,665",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@017,8,514,10,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  11:06 PDT,2025 NN&ING@017,9,-23,24,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:05 PDT,2025 NN&ING@017,10,"1,182",11,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:51 PDT,2025 NN&ING@017,1,"2,361",17,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
26-9-2025  09:49 PDT,2025 NN&ING@017,1,"2,340",5,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@017,2,"2,504",3,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:46 PDT,2025 NN&ING@017,3,"2,428",3,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@017,4,"2,377",3,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@017,5,"2,252",6,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:43 PDT,2025 NN&ING@017,6,"2,156",3,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:42 PDT,2025 NN&ING@017,7,"2,086",2,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:42 PDT,2025 NN&ING@017,8,"1,593",23,24,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:42 PDT,2025 NN&ING@017,9,"2,156",3,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:41 PDT,2025 NN&ING@017,10,"2,204",4,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:41 PDT,2025 NN&ING@017,11,"2,086",2,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
26-9-2025  09:41 PDT,2025 NN&ING@017,12,"2,224",9,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:39 PDT,2025 NN&ING@017,13,"1,504",16,24,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:09 PDT,2025 NN&ING@019,1,"-1,581",53,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:07 PDT,2025 NN&ING@019,2,"-4,348",70,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:06 PDT,2025 NN&ING@019,3,"-4,397",63,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:51 PDT,2025 NN&ING@019,1,"2,482",26,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
26-9-2025  09:48 PDT,2025 NN&ING@019,1,"2,292",17,60,1,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
26-9-2025  09:47 PDT,2025 NN&ING@019,2,"2,371",11,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
26-9-2025  09:45 PDT,2025 NN&ING@019,3,682,44,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@019,4,"1,208",35,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  09:44 PDT,2025 NN&ING@019,5,"2,098",22,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:34 PDT,2025 NN&ING@020,1,908,15,48,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:33 PDT,2025 NN&ING@020,2,"1,031",27,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:32 PDT,2025 NN&ING@020,3,512,35,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:27 PDT,2025 NN&ING@020,4,144,30,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:26 PDT,2025 NN&ING@020,5,-766,91,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
26-9-2025  11:24 PDT,2025 NN&ING@020,6,"-1,504",94,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
